,id_veronacard,profilo,data_visita,ora_visita,sito_nome,poi
407980,0429B8BA7B3F80,vrcard2-24,9/24/2015,9:25:00,Anfiteatro Arena,49
407981,042BCDBA7B3F80,vrcard2-24,9/24/2015,9:25:00,Anfiteatro Arena,49
407982,04F98AC27B3F80,vrcard2-24,10/8/2015,10:57:00,Anfiteatro Arena,49
407983,044A44BA7B3F80,vrcard2-24,10/8/2015,10:56:00,Anfiteatro Arena,49
407984,043B50BA7B3F80,vrcard2-24,12/7/2015,16:32:00,Anfiteatro Arena,49
407985,04FBBBC27B3F80,vrcard2-24,10/8/2015,10:49:00,Anfiteatro Arena,49
407986,04FB49C27B3F80,vrcard2-24,10/8/2015,10:49:00,Anfiteatro Arena,49
407987,04C537C27B3F80,vrcard2-24,11/14/2015,11:17:00,Anfiteatro Arena,49
407988,04FA6DC27B3F80,vrcard2-24,10/8/2015,10:48:00,Anfiteatro Arena,49
407989,04FB44C27B3F80,vrcard2-24,10/8/2015,10:48:00,Anfiteatro Arena,49
407990,04C760C27B3F80,vrcard2-24,11/14/2015,11:17:00,Anfiteatro Arena,49
407991,04D580C27B3F80,vrcard2-24,10/8/2015,10:47:00,Anfiteatro Arena,49
407992,04D327C27B3F80,vrcard2-24,10/8/2015,10:47:00,Anfiteatro Arena,49
407993,04D3F4C27B3F80,vrcard2-24,12/26/2015,11:58:00,Anfiteatro Arena,49
407994,0439DABA7B3F80,vrcard2-24,12/7/2015,16:32:00,Anfiteatro Arena,49
407995,0430D7BA7B3F80,vrcard2-24,12/7/2015,16:32:00,Anfiteatro Arena,49
407996,04C8B1C27B3F80,vrcard2-24,11/14/2015,11:17:00,Anfiteatro Arena,49
407997,047BAABA7B3F80,vrcard2-24,11/14/2015,11:16:00,Anfiteatro Arena,49
407998,04FB25C27B3F80,vrcard2-24,10/8/2015,10:46:00,Anfiteatro Arena,49
407999,04FB62C27B3F80,vrcard2-24,10/8/2015,10:45:00,Anfiteatro Arena,49
408000,04D7BAC27B3F80,vrcard2-24,10/8/2015,10:44:00,Anfiteatro Arena,49
408001,04FB6DC27B3F80,vrcard2-24,10/8/2015,10:44:00,Anfiteatro Arena,49
408002,044FFDBA7B3F80,vrcard2-24,11/14/2015,11:16:00,Anfiteatro Arena,49
408003,04BD12C27B3F84,vrcard2-24,12/7/2015,16:31:00,Anfiteatro Arena,49
408004,047FA1BA7B3F80,vrcard2-24,11/14/2015,11:16:00,Anfiteatro Arena,49
408005,04FE51C27B3F80,vrcard2-24,9/23/2015,18:30:00,Anfiteatro Arena,49
408006,04FE58C27B3F80,vrcard2-24,9/23/2015,18:30:00,Anfiteatro Arena,49
408007,04C623C27B3F84,vrcard2-24,9/23/2015,18:24:00,Anfiteatro Arena,49
408008,04C618C27B3F84,vrcard2-24,9/23/2015,18:24:00,Anfiteatro Arena,49
408009,04BB1EC27B3F84,vrcard2-24,10/8/2015,10:39:00,Anfiteatro Arena,49
408010,04D30EBA7B3F84,vrcard2-48,10/7/2015,16:48:00,Anfiteatro Arena,49
408011,047F75BA7B3F80,vrcard2-24,11/14/2015,11:16:00,Anfiteatro Arena,49
408012,04BDC1C27B3F80,vrcard2-24,12/7/2015,16:31:00,Anfiteatro Arena,49
408013,04CA1CBA7B3F80,vrcard2-48,10/7/2015,16:45:00,Anfiteatro Arena,49
408014,04CA4EBA7B3F80,vrcard2-48,10/7/2015,16:45:00,Anfiteatro Arena,49
408015,04FE57C27B3F80,vrcard2-24,9/23/2015,18:12:00,Anfiteatro Arena,49
408016,04FE5EC27B3F80,vrcard2-24,9/23/2015,18:12:00,Anfiteatro Arena,49
408017,04F95DC27B3F80,vrcard2-24,10/7/2015,16:40:00,Anfiteatro Arena,49
408018,04F958C27B3F80,vrcard2-24,10/7/2015,16:40:00,Anfiteatro Arena,49
408019,04C520C27B3F84,vrcard2-24,9/23/2015,18:09:00,Anfiteatro Arena,49
408020,04C51BC27B3F84,vrcard2-24,9/23/2015,18:09:00,Anfiteatro Arena,49
408021,04EB66BA7B3F80,vrcard2-24,12/7/2015,16:30:00,Anfiteatro Arena,49
408022,041ACDC27B3F81,vrcard2-24,12/26/2015,11:56:00,Anfiteatro Arena,49
408023,0437B9BA7B3F80,vrcard2-24,9/23/2015,18:06:00,Anfiteatro Arena,49
408024,04C027C27B3F84,vrcard2-24,11/14/2015,11:12:00,Anfiteatro Arena,49
408025,043EA5BA7B3F80,vrcard2-24,10/7/2015,16:32:00,Anfiteatro Arena,49
408026,043EABBA7B3F80,vrcard2-24,10/7/2015,16:32:00,Anfiteatro Arena,49
408027,04AA6AC27B3F80,vrcard2-24,11/14/2015,11:11:00,Anfiteatro Arena,49
408028,04185DBA7B3F81,vrcard2-48,10/7/2015,16:29:00,Anfiteatro Arena,49
408029,041E5AC27B3F81,vrcard2-24,12/26/2015,11:56:00,Anfiteatro Arena,49
408030,04AFB1C27B3F80,vrcard2-24,11/14/2015,11:11:00,Anfiteatro Arena,49
408031,04B9FDC27B3F80,vrcard2-24,11/14/2015,11:11:00,Anfiteatro Arena,49
408032,04AFCFC27B3F80,vrcard2-24,11/14/2015,11:10:00,Anfiteatro Arena,49
408033,047F54BA7B3F80,vrcard2-24,11/14/2015,11:10:00,Anfiteatro Arena,49
408034,047CE7BA7B3F80,vrcard2-24,12/26/2015,11:56:00,Anfiteatro Arena,49
408035,04765EBA7B3F80,vrcard2-24,12/30/2015,10:41:00,Anfiteatro Arena,49
408036,04265FBA7B3F81,vrcard2-48,9/23/2015,16:38:00,Anfiteatro Arena,49
408037,04D6B072743380,vrcard2-48,9/23/2015,16:38:00,Anfiteatro Arena,49
408038,04A68EC27B3F80,vrcard2-48,12/29/2015,11:19:00,Anfiteatro Arena,49
408039,04032AC27B3F81,vrcard2-24,12/26/2015,11:54:00,Anfiteatro Arena,49
408040,04BCB2C27B3F80,vrcard2-24,11/14/2015,11:08:00,Anfiteatro Arena,49
408041,04BC57C27B3F80,vrcard2-24,11/14/2015,11:08:00,Anfiteatro Arena,49
408042,040329C27B3F81,vrcard2-24,12/26/2015,11:54:00,Anfiteatro Arena,49
408043,04022DC27B3F81,vrcard2-24,12/26/2015,11:54:00,Anfiteatro Arena,49
408044,049947C27B3F80,vrcard2-48,11/14/2015,11:02:00,Anfiteatro Arena,49
408045,0487F9C27B3F80,vrcard2-48,11/14/2015,11:02:00,Anfiteatro Arena,49
408046,04F942C27B3F80,vrcard2-24,11/14/2015,11:02:00,Anfiteatro Arena,49
408047,043382C27B3F81,vrcard2-24,11/14/2015,11:02:00,Anfiteatro Arena,49
408048,04735FBA7B3F80,vrcard2-24,11/14/2015,11:01:00,Anfiteatro Arena,49
408049,04D6C3BA7B3F80,vrcard2-48,10/7/2015,14:14:00,Anfiteatro Arena,49
408050,045BFEBA7B3F80,vrcard2-24,11/14/2015,11:01:00,Anfiteatro Arena,49
408051,04C4D1BA7B3F80,vrcard2-48,10/7/2015,14:14:00,Anfiteatro Arena,49
408052,04F3AE72743380,vrcard2-48,12/7/2015,16:21:00,Anfiteatro Arena,49
408053,0425AD72743381,vrcard2-48,12/7/2015,16:21:00,Anfiteatro Arena,49
408054,044B72BA7B3F80,vrcard2-24,10/7/2015,14:11:00,Anfiteatro Arena,49
408055,044B0CBA7B3F84,vrcard2-24,10/7/2015,14:11:00,Anfiteatro Arena,49
408056,044EA6BA7B3F80,vrcard2-24,10/7/2015,14:03:00,Anfiteatro Arena,49
408057,044EA9BA7B3F80,vrcard2-24,10/7/2015,14:03:00,Anfiteatro Arena,49
408058,04A67BC27B3F80,vrcard2-48,12/29/2015,11:19:00,Anfiteatro Arena,49
408059,041CD4BA7B3F80,vrcard2-24,12/7/2015,16:17:00,Anfiteatro Arena,49
408060,04F83CC27B3F80,vrcard2-24,11/14/2015,10:52:00,Anfiteatro Arena,49
408061,04BABDC27B3F80,vrcard2-24,11/14/2015,10:52:00,Anfiteatro Arena,49
408062,044039BA7B3F80,vrcard2-24,12/7/2015,16:17:00,Anfiteatro Arena,49
408063,042BE1BA7B3F80,vrcard2-24,11/14/2015,10:51:00,Anfiteatro Arena,49
408064,042BD5BA7B3F80,vrcard2-24,11/14/2015,10:51:00,Anfiteatro Arena,49
408065,04FE28C27B3F80,vrcard2-24,10/7/2015,13:50:00,Anfiteatro Arena,49
408066,04CFB5C27B3F80,vrcard2-24,11/14/2015,10:51:00,Anfiteatro Arena,49
408067,04FE27C27B3F80,vrcard2-24,10/7/2015,13:50:00,Anfiteatro Arena,49
408068,04CF10C27B3F84,vrcard2-24,11/14/2015,10:51:00,Anfiteatro Arena,49
408069,04A20CC27B3F80,vrcard2-48,11/14/2015,10:50:00,Anfiteatro Arena,49
408070,04A36FC27B3F80,vrcard2-48,11/14/2015,10:50:00,Anfiteatro Arena,49
408071,04BB1EC27B3F84,vrcard2-24,10/7/2015,13:35:00,Anfiteatro Arena,49
408072,04BA0BC27B3F80,vrcard2-24,10/7/2015,13:35:00,Anfiteatro Arena,49
408073,045EB8BA7B3F80,vrcard2-24,12/29/2015,10:39:00,Anfiteatro Arena,49
408074,0450BCBA7B3F80,vrcard2-24,12/7/2015,16:17:00,Anfiteatro Arena,49
408075,044E78BA7B3F80,vrcard2-24,12/7/2015,16:17:00,Anfiteatro Arena,49
408076,04A810BA7B3F80,vrcard2-48,10/7/2015,13:30:00,Anfiteatro Arena,49
408077,04A5A6BA7B3F80,vrcard2-48,10/7/2015,13:30:00,Anfiteatro Arena,49
408078,0473D6BA7B3F80,vrcard2-24,12/7/2015,16:17:00,Anfiteatro Arena,49
408079,04AC0CC27B3F84,vrcard2-24,10/7/2015,13:25:00,Anfiteatro Arena,49
408080,04E20AC27B3F84,vrcard2-24,10/7/2015,13:25:00,Anfiteatro Arena,49
408081,04BDFAC27B3F80,vrcard2-24,10/7/2015,13:23:00,Anfiteatro Arena,49
408082,04B69DC27B3F80,vrcard2-24,12/7/2015,15:28:00,Anfiteatro Arena,49
408083,04B477C27B3F80,vrcard2-24,9/23/2015,16:22:00,Anfiteatro Arena,49
408084,04C306C27B3F84,vrcard2-24,10/7/2015,13:23:00,Anfiteatro Arena,49
408085,04ECF5C27B3F80,vrcard2-24,12/7/2015,15:28:00,Anfiteatro Arena,49
408086,04B697C27B3F80,vrcard2-24,12/7/2015,15:28:00,Anfiteatro Arena,49
408087,043C63BA7B3F80,vrcard2-24,12/30/2015,10:37:00,Anfiteatro Arena,49
408088,04D804C27B3F84,vrcard2-24,12/30/2015,10:37:00,Anfiteatro Arena,49
408089,045B5ABA7B3F80,vrcard2-24,12/29/2015,10:39:00,Anfiteatro Arena,49
408090,04CA86C27B3F80,vrcard2-24,12/7/2015,15:26:00,Anfiteatro Arena,49
408091,04CA80C27B3F80,vrcard2-24,12/7/2015,15:26:00,Anfiteatro Arena,49
408092,04CF13C27B3F80,vrcard2-24,11/13/2015,15:33:00,Anfiteatro Arena,49
408093,04CE21C27B3F80,vrcard2-24,11/13/2015,15:33:00,Anfiteatro Arena,49
408094,040389C27B3F81,vrcard2-24,10/7/2015,13:02:00,Anfiteatro Arena,49
408095,040377C27B3F81,vrcard2-24,10/7/2015,13:02:00,Anfiteatro Arena,49
408096,045648BA7B3F80,vrcard2-24,10/7/2015,13:00:00,Anfiteatro Arena,49
408097,04BCC2C27B3F80,vrcard2-24,12/7/2015,15:25:00,Anfiteatro Arena,49
408098,040FAEC27B3F81,vrcard2-24,11/13/2015,15:26:00,Anfiteatro Arena,49
408099,045635BA7B3F80,vrcard2-24,10/7/2015,13:00:00,Anfiteatro Arena,49
408100,044ABFBA7B3F80,vrcard2-24,10/7/2015,12:58:00,Anfiteatro Arena,49
408101,045E68BA7B3F80,vrcard2-24,10/7/2015,12:58:00,Anfiteatro Arena,49
408102,04BCB5C27B3F80,vrcard2-24,12/7/2015,15:25:00,Anfiteatro Arena,49
408103,040F37C27B3F81,vrcard2-24,11/13/2015,15:26:00,Anfiteatro Arena,49
408104,045549BA7B3F80,vrcard2-24,10/7/2015,12:56:00,Anfiteatro Arena,49
408105,0453A7BA7B3F80,vrcard2-24,10/7/2015,12:56:00,Anfiteatro Arena,49
408106,04C632C27B3F80,vrcard2-24,12/7/2015,15:25:00,Anfiteatro Arena,49
408107,043CFEBA7B3F80,vrcard2-24,12/7/2015,15:24:00,Anfiteatro Arena,49
408108,043782C27B3F81,vrcard2-24,10/7/2015,12:52:00,Anfiteatro Arena,49
408109,040DC4BA7B3F80,vrcard2-24,10/7/2015,12:52:00,Anfiteatro Arena,49
408110,043CEDBA7B3F80,vrcard2-24,12/7/2015,15:24:00,Anfiteatro Arena,49
408111,043833BA7B3F80,vrcard2-24,10/7/2015,12:39:00,Anfiteatro Arena,49
408112,0437EFBA7B3F80,vrcard2-24,10/7/2015,12:39:00,Anfiteatro Arena,49
408113,043C04BA7B3F84,vrcard2-24,12/7/2015,15:24:00,Anfiteatro Arena,49
408114,0450C3BA7B3F80,vrcard2-24,12/7/2015,15:23:00,Anfiteatro Arena,49
408115,044E6DBA7B3F80,vrcard2-24,12/7/2015,15:23:00,Anfiteatro Arena,49
408116,0433F3BA7B3F80,vrcard2-24,10/7/2015,11:22:00,Anfiteatro Arena,49
408117,043305BA7B3F84,vrcard2-24,10/7/2015,11:22:00,Anfiteatro Arena,49
408118,044491BA7B3F80,vrcard2-24,10/7/2015,11:18:00,Anfiteatro Arena,49
408119,0424CABA7B3F80,vrcard2-24,10/7/2015,11:18:00,Anfiteatro Arena,49
408120,0448D5BA7B3F80,vrcard2-24,10/7/2015,11:17:00,Anfiteatro Arena,49
408121,045A69BA7B3F80,vrcard2-24,10/7/2015,11:16:00,Anfiteatro Arena,49
408122,04C1A9C27B3F80,vrcard2-24,10/7/2015,11:15:00,Anfiteatro Arena,49
408123,04C156C27B3F80,vrcard2-24,10/7/2015,11:15:00,Anfiteatro Arena,49
408124,048B2DBA7B3F80,vrcard2-48,10/7/2015,11:13:00,Anfiteatro Arena,49
408125,04A357BA7B3F80,vrcard2-24,9/23/2015,15:18:00,Anfiteatro Arena,49
408126,04922CBA7B3F80,vrcard2-24,9/23/2015,15:18:00,Anfiteatro Arena,49
408127,048C2FBA7B3F80,vrcard2-48,10/7/2015,11:13:00,Anfiteatro Arena,49
408128,0445C7BA7B3F80,vrcard2-24,10/7/2015,11:12:00,Anfiteatro Arena,49
408129,04547DBA7B3F80,vrcard2-24,10/7/2015,11:12:00,Anfiteatro Arena,49
408130,04BC37C27B3F80,vrcard2-24,12/7/2015,15:21:00,Anfiteatro Arena,49
408131,04FB31C27B3F80,vrcard2-24,9/23/2015,15:16:00,Anfiteatro Arena,49
408132,04FB04C27B3F84,vrcard2-24,9/23/2015,15:16:00,Anfiteatro Arena,49
408133,04FCCCC27B3F80,vrcard2-24,9/23/2015,15:16:00,Anfiteatro Arena,49
408134,04FBC1C27B3F80,vrcard2-24,9/23/2015,15:16:00,Anfiteatro Arena,49
408135,045F83BA7B3F80,vrcard2-24,10/7/2015,11:07:00,Anfiteatro Arena,49
408136,045F59BA7B3F80,vrcard2-24,10/7/2015,11:07:00,Anfiteatro Arena,49
408137,0450B2BA7B3F80,vrcard2-24,10/7/2015,11:02:00,Anfiteatro Arena,49
408138,04551CBA7B3F84,vrcard2-24,10/7/2015,11:02:00,Anfiteatro Arena,49
408139,04442FBA7B3F80,vrcard2-24,10/7/2015,11:02:00,Anfiteatro Arena,49
408140,044AA6BA7B3F80,vrcard2-24,10/7/2015,11:01:00,Anfiteatro Arena,49
408141,0452F9BA7B3F80,vrcard2-24,10/7/2015,11:01:00,Anfiteatro Arena,49
408142,0429A6BA7B3F80,vrcard2-24,12/29/2015,10:33:00,Anfiteatro Arena,49
408143,04BFB9C27B3F80,vrcard2-24,12/24/2015,16:09:00,Anfiteatro Arena,49
408144,04CC47C27B3F80,vrcard2-24,12/7/2015,15:21:00,Anfiteatro Arena,49
408145,044093BA7B3F80,vrcard2-24,12/7/2015,15:20:00,Anfiteatro Arena,49
408146,044EC7BA7B3F80,vrcard2-24,10/7/2015,10:59:00,Anfiteatro Arena,49
408147,044E3FBA7B3F80,vrcard2-24,10/7/2015,10:59:00,Anfiteatro Arena,49
408148,04DD78BA7B3F80,vrcard2-48,10/7/2015,10:56:00,Anfiteatro Arena,49
408149,04DC86BA7B3F80,vrcard2-48,10/7/2015,10:56:00,Anfiteatro Arena,49
408150,040986BA7B3F80,vrcard2-24,12/7/2015,15:20:00,Anfiteatro Arena,49
408151,0412F7C27B3F81,vrcard2-24,11/13/2015,11:37:00,Anfiteatro Arena,49
408152,0409AABA7B3F81,vrcard2-24,12/7/2015,15:19:00,Anfiteatro Arena,49
408153,04CF6DC27B3F80,vrcard2-24,11/13/2015,11:36:00,Anfiteatro Arena,49
408154,04CB16BA7B3F80,vrcard2-48,10/7/2015,10:49:00,Anfiteatro Arena,49
408155,04D88FBA7B3F80,vrcard2-48,10/7/2015,10:49:00,Anfiteatro Arena,49
408156,04CA0FBA7B3F80,vrcard2-48,10/7/2015,10:48:00,Anfiteatro Arena,49
408157,042AC8BA7B3F80,vrcard2-24,11/13/2015,11:36:00,Anfiteatro Arena,49
408158,04A7C2BA7B3F80,vrcard2-48,10/7/2015,10:48:00,Anfiteatro Arena,49
408159,04235CBA7B3F80,vrcard2-24,10/7/2015,10:47:00,Anfiteatro Arena,49
408160,041270BA7B3F80,vrcard2-24,10/7/2015,10:47:00,Anfiteatro Arena,49
408161,047B42BA7B3F80,vrcard2-24,9/27/2015,10:13:00,Anfiteatro Arena,49
408162,042AE7BA7B3F80,vrcard2-24,11/13/2015,11:36:00,Anfiteatro Arena,49
408163,043359BA7B3F80,vrcard2-24,11/13/2015,11:35:00,Anfiteatro Arena,49
408164,04BC2DC27B3F80,vrcard2-24,12/24/2015,16:08:00,Anfiteatro Arena,49
408165,041775BA7B3F81,vrcard2-24,12/7/2015,15:19:00,Anfiteatro Arena,49
408166,0435D5BA7B3F80,vrcard2-24,11/13/2015,11:35:00,Anfiteatro Arena,49
408167,041B8CBA7B3F80,vrcard2-24,11/13/2015,11:32:00,Anfiteatro Arena,49
408168,04F5DBC27B3F80,vrcard2-24,11/13/2015,11:31:00,Anfiteatro Arena,49
408169,043435BA7B3F80,vrcard2-24,11/13/2015,11:24:00,Anfiteatro Arena,49
408170,04BBC9C27B3F80,vrcard2-24,10/6/2015,16:47:00,Anfiteatro Arena,49
408171,04BCF2C27B3F80,vrcard2-24,10/6/2015,16:47:00,Anfiteatro Arena,49
408172,04BFF0C27B3F80,vrcard2-24,12/24/2015,16:08:00,Anfiteatro Arena,49
408173,043596BA7B3F81,vrcard2-48,9/23/2015,15:08:00,Anfiteatro Arena,49
408174,0408D8BA7B3F81,vrcard2-48,9/23/2015,15:08:00,Anfiteatro Arena,49
408175,0436A5BA7B3F80,vrcard2-24,11/13/2015,11:24:00,Anfiteatro Arena,49
408176,043505BA7B3F84,vrcard2-24,11/13/2015,11:23:00,Anfiteatro Arena,49
408177,043491BA7B3F80,vrcard2-24,11/13/2015,11:22:00,Anfiteatro Arena,49
408178,0435FABA7B3F80,vrcard2-24,11/13/2015,11:22:00,Anfiteatro Arena,49
408179,04E750BA7B3F80,vrcard2-48,10/6/2015,16:42:00,Anfiteatro Arena,49
408180,0409AC72743381,vrcard2-48,10/6/2015,16:39:00,Anfiteatro Arena,49
408181,0414AC72743381,vrcard2-48,10/6/2015,16:39:00,Anfiteatro Arena,49
408182,04BEBBC27B3F80,vrcard2-24,12/24/2015,16:08:00,Anfiteatro Arena,49
408183,044D2FBA7B3F80,vrcard2-24,12/7/2015,15:17:00,Anfiteatro Arena,49
408184,044D4DBA7B3F80,vrcard2-24,12/7/2015,15:17:00,Anfiteatro Arena,49
408185,0410B5C27B3F81,vrcard2-24,11/13/2015,11:16:00,Anfiteatro Arena,49
408186,043F2EBA7B3F80,vrcard2-24,9/23/2015,15:07:00,Anfiteatro Arena,49
408187,0411B8C27B3F81,vrcard2-24,11/13/2015,11:16:00,Anfiteatro Arena,49
408188,04E121C27B3F84,vrcard2-24,10/6/2015,16:32:00,Anfiteatro Arena,49
408189,04E10FC27B3F84,vrcard2-24,10/6/2015,16:32:00,Anfiteatro Arena,49
408190,0431AFBA7B3F80,vrcard2-24,12/7/2015,15:17:00,Anfiteatro Arena,49
408191,043CA1BA7B3F80,vrcard2-24,12/7/2015,15:17:00,Anfiteatro Arena,49
408192,04ADD1C27B3F80,vrcard2-24,11/13/2015,11:07:00,Anfiteatro Arena,49
408193,04AD01C27B3F84,vrcard2-24,11/13/2015,11:07:00,Anfiteatro Arena,49
408194,04C19EC27B3F80,vrcard2-24,12/7/2015,15:15:00,Anfiteatro Arena,49
408195,0411CAC27B3F81,vrcard2-24,11/13/2015,11:05:00,Anfiteatro Arena,49
408196,04CBC6C27B3F80,vrcard2-24,12/7/2015,15:15:00,Anfiteatro Arena,49
408197,04BCCDC27B3F80,vrcard2-24,12/7/2015,15:15:00,Anfiteatro Arena,49
408198,04C7CDC27B3F80,vrcard2-24,12/7/2015,15:15:00,Anfiteatro Arena,49
408199,0485AD72743380,vrcard2-48,10/6/2015,14:37:00,Anfiteatro Arena,49
408200,04DB62BA7B3F80,vrcard2-48,10/6/2015,14:37:00,Anfiteatro Arena,49
408201,04DAA6BA7B3F80,vrcard2-48,10/6/2015,14:37:00,Anfiteatro Arena,49
408202,0445CCBA7B3F80,vrcard2-24,10/6/2015,14:36:00,Anfiteatro Arena,49
408203,043D8FBA7B3F80,vrcard2-24,9/23/2015,14:07:00,Anfiteatro Arena,49
408204,04F811C27B3F84,vrcard2-24,9/23/2015,14:07:00,Anfiteatro Arena,49
408205,04E2E9C27B3F80,vrcard2-24,9/23/2015,14:04:00,Anfiteatro Arena,49
408206,04E2F3C27B3F80,vrcard2-24,9/23/2015,14:04:00,Anfiteatro Arena,49
408207,0476EFBA7B3F80,vrcard2-24,12/30/2015,10:37:00,Anfiteatro Arena,49
408208,04A574C27B3F80,vrcard2-48,12/29/2015,10:31:00,Anfiteatro Arena,49
408209,0414A1BA7B3F80,vrcard2-24,9/23/2015,14:04:00,Anfiteatro Arena,49
408210,043792C27B3F81,vrcard2-24,9/23/2015,14:04:00,Anfiteatro Arena,49
408211,04A573C27B3F80,vrcard2-48,12/29/2015,10:31:00,Anfiteatro Arena,49
408212,04C51FC27B3F80,vrcard2-24,12/7/2015,15:11:00,Anfiteatro Arena,49
408213,04114EC27B3F81,vrcard2-24,11/13/2015,10:45:00,Anfiteatro Arena,49
408214,041079C27B3F81,vrcard2-24,11/13/2015,10:45:00,Anfiteatro Arena,49
408215,0446B1BA7B3F80,vrcard2-24,10/6/2015,14:36:00,Anfiteatro Arena,49
408216,044670BA7B3F80,vrcard2-24,10/6/2015,14:35:00,Anfiteatro Arena,49
408217,04C5CDC27B3F80,vrcard2-24,9/23/2015,13:59:00,Anfiteatro Arena,49
408218,04C54AC27B3F80,vrcard2-24,9/23/2015,13:59:00,Anfiteatro Arena,49
408219,044502BA7B3F84,vrcard2-24,10/6/2015,14:35:00,Anfiteatro Arena,49
408220,04A2D3C27B3F80,vrcard2-48,11/13/2015,10:44:00,Anfiteatro Arena,49
408221,048C64BA7B3F80,vrcard2-48,10/6/2015,14:35:00,Anfiteatro Arena,49
408222,048B0EBA7B3F80,vrcard2-48,10/6/2015,14:35:00,Anfiteatro Arena,49
408223,04A2D2C27B3F80,vrcard2-48,11/13/2015,10:44:00,Anfiteatro Arena,49
408224,04C480C27B3F80,vrcard2-24,12/7/2015,15:11:00,Anfiteatro Arena,49
408225,04AD59C27B3F80,vrcard2-24,11/13/2015,10:41:00,Anfiteatro Arena,49
408226,04ACB6C27B3F80,vrcard2-24,11/13/2015,10:41:00,Anfiteatro Arena,49
408227,0445FDBA7B3F80,vrcard2-24,10/6/2015,14:30:00,Anfiteatro Arena,49
408228,044EFCBA7B3F80,vrcard2-24,10/6/2015,14:27:00,Anfiteatro Arena,49
408229,047142BA7B3F80,vrcard2-24,10/6/2015,14:27:00,Anfiteatro Arena,49
408230,04B195C27B3F80,vrcard2-24,10/6/2015,14:27:00,Anfiteatro Arena,49
408231,04D170BA7B3F80,vrcard2-48,10/6/2015,14:23:00,Anfiteatro Arena,49
408232,04CA55BA7B3F80,vrcard2-48,10/6/2015,14:23:00,Anfiteatro Arena,49
408233,04A69FC27B3F80,vrcard2-48,12/29/2015,10:30:00,Anfiteatro Arena,49
408234,044832BA7B3F80,vrcard2-24,10/6/2015,14:18:00,Anfiteatro Arena,49
408235,0444DCBA7B3F80,vrcard2-24,10/6/2015,14:15:00,Anfiteatro Arena,49
408236,0444A6BA7B3F80,vrcard2-24,10/6/2015,14:15:00,Anfiteatro Arena,49
408237,04A489C27B3F80,vrcard2-48,12/29/2015,10:30:00,Anfiteatro Arena,49
408238,04EFB072743380,vrcard2-48,12/7/2015,15:07:00,Anfiteatro Arena,49
408239,04A2D9C27B3F80,vrcard2-48,11/12/2015,14:52:00,Anfiteatro Arena,49
408240,04A2D8C27B3F80,vrcard2-48,11/12/2015,14:52:00,Anfiteatro Arena,49
408241,0400E6C27B3F81,vrcard2-24,11/12/2015,14:51:00,Anfiteatro Arena,49
408242,04E3A972743380,vrcard2-48,12/7/2015,15:07:00,Anfiteatro Arena,49
408243,0402B3C27B3F81,vrcard2-24,11/12/2015,14:51:00,Anfiteatro Arena,49
408244,044400BA7B3F84,vrcard2-24,10/6/2015,14:08:00,Anfiteatro Arena,49
408245,0444FBBA7B3F80,vrcard2-24,10/6/2015,14:08:00,Anfiteatro Arena,49
408246,0460C8BA7B3F80,vrcard2-24,10/6/2015,14:08:00,Anfiteatro Arena,49
408247,04D18FC27B3F80,vrcard2-24,12/7/2015,14:13:00,Anfiteatro Arena,49
408248,04B5CEC27B3F80,vrcard2-24,12/7/2015,14:13:00,Anfiteatro Arena,49
408249,044F1EBA7B3F80,vrcard2-24,10/6/2015,12:16:00,Anfiteatro Arena,49
408250,045081BA7B3F80,vrcard2-24,10/6/2015,12:15:00,Anfiteatro Arena,49
408251,0422ADBA7B3F80,vrcard2-24,10/6/2015,12:08:00,Anfiteatro Arena,49
408252,041199BA7B3F80,vrcard2-24,10/6/2015,12:08:00,Anfiteatro Arena,49
408253,048C23BA7B3F80,vrcard2-48,10/6/2015,12:01:00,Anfiteatro Arena,49
408254,04A2DFC27B3F80,vrcard2-48,11/12/2015,14:34:00,Anfiteatro Arena,49
408255,04A2DEC27B3F80,vrcard2-48,11/12/2015,14:34:00,Anfiteatro Arena,49
408256,0403A0C27B3F81,vrcard2-24,11/12/2015,14:26:00,Anfiteatro Arena,49
408257,045064BA7B3F80,vrcard2-24,10/6/2015,11:57:00,Anfiteatro Arena,49
408258,0450ADBA7B3F80,vrcard2-24,10/6/2015,11:57:00,Anfiteatro Arena,49
408259,0403A7C27B3F81,vrcard2-24,11/12/2015,14:26:00,Anfiteatro Arena,49
408260,0402BAC27B3F81,vrcard2-24,11/12/2015,14:25:00,Anfiteatro Arena,49
408261,04328DBA7B3F80,vrcard2-24,9/23/2015,13:44:00,Anfiteatro Arena,49
408262,0432C9BA7B3F80,vrcard2-24,9/23/2015,13:44:00,Anfiteatro Arena,49
408263,040253C27B3F81,vrcard2-24,11/12/2015,14:25:00,Anfiteatro Arena,49
408264,0456D3BA7B3F80,vrcard2-24,10/6/2015,11:48:00,Anfiteatro Arena,49
408265,0456CDBA7B3F80,vrcard2-24,10/6/2015,11:48:00,Anfiteatro Arena,49
408266,041668C27B3F81,vrcard2-24,12/24/2015,15:31:00,Anfiteatro Arena,49
408267,041749C27B3F81,vrcard2-24,12/24/2015,15:31:00,Anfiteatro Arena,49
408268,04AEE9C27B3F80,vrcard2-24,12/7/2015,14:08:00,Anfiteatro Arena,49
408269,044E02BA7B3F84,vrcard2-24,10/6/2015,11:47:00,Anfiteatro Arena,49
